Date,Blast_No,No_of_Holes,Explosion,Per_Hole,Depth,No_of_Rows,Spacing,Seam_location,Vibrometer,Distance,PPV,Blast_Timing,Frequency,Q,TQ,SD,SD_TQ,Stemming,Ch_length,log_PPV,log_SD,log_SD_TQ,log_D,log_Q,log_TQ,log_N,log_Depth,Source,Zone
,,100.0,,27.77992687663421,5.763952086354758,3.0,3.7913539465939987,Seam 5 Floor ,,367.4121004016499,1.2820218940939139,,2.0,27.77992687663421,2777.992687663421,69.7088480809936,6.9708848080993615,3.842634724236505,1.9213173621182524,0.2484384364290255,4.24432725491756,,5.906484107463632,3.3243137050921434,7.929483891080235,4.605170185988092,1.7516233655341553,Synthetic,C
,,109.0,,48.15254040099736,5.313619372035956,7.0,4.408419354816126,Seam 3 floor ,,531.5896305070352,1.03607589565049,,4.5358243950680475,48.15254040099736,5248.626903708712,76.60672540823514,7.337593522072665,3.542412914690637,1.7712064573453186,0.035440399503923345,4.3386848719555555,,6.275871820454401,3.8743738969976915,8.565721779226834,4.6913478822291435,1.6702732173797015,Synthetic,C
,,76.0,,38.47874189865261,5.1028994282175875,3.0,4.297382457388466,Seam 5 Floor ,,494.23619943669087,0.8170703447284371,,7.923790989327392,38.47874189865261,2924.384384297598,79.67537558600095,9.139392380737524,3.4019329521450583,1.7009664760725292,-0.20203008656983784,4.377960574267827,,6.2030135394286035,3.650105930321554,7.980839270607885,4.330733340286331,1.6298088935234416,Synthetic,C
,,39.0,,27.27813919297234,2.811898933960711,3.0,5.418110539437501,Seam-3,,399.0407554306676,1.3334899045480078,,28.545163879057004,27.27813919297234,1063.8474285259213,76.40290706108335,12.234256453032932,1.8745992893071404,0.9372996446535702,0.2877994939686106,4.336020745986311,,5.989063555610037,3.3060856192474506,6.969647265377097,3.6635616461296463,1.033860032321271,Synthetic,C
,,102.0,,45.10984480644146,2.9108221310938163,7.0,3.630490551500516,Seam 3 floor ,,480.4369794229422,1.1511617742790325,,2.0,45.10984480644146,4601.204170257029,71.53206480772592,7.082729821341805,1.9405480873958774,0.9702740436979387,0.1407716709311651,4.27014580802166,,6.174696063560836,3.8091005110783516,8.434073324362622,4.624972813284271,1.068435560558571,Synthetic,C
,,98.0,,40.65818649911792,4.382355101867125,7.0,4.070775389539672,Seam 3 floor ,,467.7388046648128,1.448052273791489,,5.505776089927249,40.65818649911792,3984.5022769135558,73.35494564612063,7.409968499991787,2.9215700679114165,1.4607850339557082,0.37021939399664056,4.295309927620991,,6.147910030425891,3.7052002056097972,8.29016768428037,4.584967478670572,1.4775862743726813,Synthetic,C
,,40.0,,54.425824743060495,6.815049663760755,4.0,3.0,Seam 5floor ,,494.6912483136577,1.527496800171217,,2.3216914224284926,54.425824743060495,2177.0329897224196,67.05508506858854,10.60233987565439,4.543366442507169,2.2716832212535847,0.4236303172471587,4.2055144468011045,,6.203933827180993,3.996838760759777,7.685718214873713,3.6888794541139363,1.9191333525409826,Synthetic,C
,,110.0,,47.33338249437094,7.398149971426387,4.0,5.214460199090494,Seam Top -5,,403.6683903496312,1.4487893702337367,,12.051492015664145,47.33338249437094,5206.672074380803,58.67336178347725,5.594285544581761,4.932099980950925,2.4660499904754625,0.37072829061491136,4.0719858211679725,,6.000593724941013,3.857215807546082,8.557696173338499,4.700480365792417,2.00122996509265,Synthetic,C
,,56.0,,32.36468008405552,5.240033636602575,4.0,4.305448836950399,Seam 5floor ,,484.30281782168737,0.7222453995265004,,5.85380934878514,32.36468008405552,1812.4220847071092,85.12974581706132,11.375940795378412,3.4933557577350496,1.7466778788675248,-0.3253903092974766,4.444176514070544,,6.182710367731484,3.477067707321879,7.502419398057028,4.02535169073515,1.6563279175113124,Synthetic,C
,,100.0,,33.86251600809422,5.8051788886517866,4.0,4.824187416069538,Seam Top -5,,488.6985332929612,0.9883949825066501,,11.81385188039182,33.86251600809422,3386.2516008094217,83.9810739178119,8.39810739178119,3.870119259101191,1.9350596295505955,-0.011672881259917223,4.43059146295485,,6.191745803029455,3.522308680149211,8.1274788661373,4.605170185988092,1.7587504309802595,Synthetic,C
,,61.0,,100.0,5.244908327661722,5.0,5.147714905860891,Seam Top -5,,216.24396852351595,5.706181573724475,,28.943504433244577,100.0,6100.0,21.624396852351595,2.7687203034058347,3.4966055517744814,1.7483027758872407,1.7415500738280343,3.07382216120824,,5.376407254202286,4.605170185988092,8.716044050161402,4.110873864173311,1.6572577636519947,Synthetic,C
,,87.0,,46.1895614689779,4.493217606050462,3.0,4.242537862314974,Seam Top -3,,353.22842612504064,1.8658386924786046,,2.551835003307568,46.1895614689779,4018.4918478010773,51.97371094505443,5.572166698622914,2.995478404033641,1.4977392020168205,0.6237106530714751,3.9507380319945615,,5.867114947159054,3.8327538303289868,8.29866194898357,4.465908118654584,1.5025690611543612,Synthetic,C
,,103.0,,21.086086136007243,6.531510027388501,4.0,4.099466504800088,Seam 4 Floor ,,406.3950653605671,1.0277832559443514,,15.117534752959742,21.086086136007243,2171.866872008746,88.50146050889562,8.720308019971581,4.354340018259,2.1771700091295,0.027404304281927028,4.483019054803087,,6.0073257538691145,3.0486133981320562,7.6833423863616925,4.634728988229636,1.8766381611784706,Synthetic,C
,,178.0,,22.63070304311281,5.456556184507411,5.0,4.3827246192161375,Seam 4Floor ,,505.35217605226273,0.5012359099289362,,9.16832318987505,22.63070304311281,4028.26514167408,106.22949506201564,7.96223728550101,3.6377041230049407,1.8188520615024704,-0.6906784106239068,4.665601801528395,,6.225255564541405,3.119307526026019,8.301091076318103,5.181783550292085,1.6968178553213333,Synthetic,C
,,67.0,,54.223556414582916,5.340583058146392,4.0,4.255626639269787,Seam 5floor ,,370.42249100239724,2.023064948337596,,5.2285759567426435,54.223556414582916,3632.9782797770554,50.3040959730922,6.145623453878926,3.560388705430928,1.780194352715464,0.7046136626319932,3.918086504666964,,5.914644221777393,3.9931154342208575,8.197808053611825,4.204692619390966,1.675334833930446,Synthetic,C
,,67.0,,92.88412171955598,6.637596690977819,5.0,4.794072744477616,Seam Top -5,,302.1026956262804,4.220864691494613,,13.651000721587806,92.88412171955598,6223.23615521025,31.346124991354607,3.829538672917085,4.425064460651879,2.2125322303259396,1.440040010255903,3.4450906546977547,,5.71076701131303,4.531352713230552,8.736045332621519,4.204692619390966,1.8927499538409098,Synthetic,C
,,109.0,,20.0,3.8605910320348373,5.0,4.405681158702356,Seam 4Floor ,,355.6776384753189,1.154239953572068,,2.87847582340739,20.0,2180.0,79.53193777074077,7.61777805113884,2.5737273546898916,1.2868636773449458,0.14344207850922494,4.376158673952497,,5.874024810729492,2.995732273553991,7.687080155783135,4.6913478822291435,1.3508202888629826,Synthetic,C
,,113.0,,44.51912843099993,6.28000895834814,4.0,5.069149058399955,Seam Top -5,,456.4715781876294,0.9866506577302753,,8.848702604622419,44.51912843099993,5030.661512702992,68.41328036952868,6.435780051819353,4.186672638898759,2.0933363194493797,-0.013439245737141517,4.225566963231636,,6.12352643782871,3.7959189491941467,8.523306767906487,4.727387818712341,1.8373714069676472,Synthetic,C
,,66.0,,77.19677150593704,5.477690113440747,5.0,4.74788951803892,Seam Top -5,,275.51392426063927,4.01390312586562,,28.501688092040855,77.19677150593704,5094.986919391845,31.357684321102685,3.8598641167437746,3.651793408960498,1.825896704480249,1.3897641160185454,3.4454593509541946,,5.618638169096681,4.346357636284973,8.5360123783114,4.189654742026425,1.700683499952859,Synthetic,C
,,42.0,,33.23611076666071,6.034418622571762,3.0,4.908586344698353,Seam-3,,191.3436004609133,4.143008678589111,,26.291868141246827,33.23611076666071,1395.9166521997497,33.19012154735037,5.121346940405172,4.022945748381174,2.011472874190587,1.421422257852692,3.5022522878930102,,5.2540707671573,3.5036369585285785,7.241306576811947,3.7376696182833684,1.797479515621023,Synthetic,C
,,157.0,,32.883082373022965,6.011592157855833,5.0,3.772291154344232,Seam 4Floor ,,599.8727136142599,0.7346192857097695,,7.948456524604359,32.883082373022965,5162.643932564605,104.60991457680612,8.348780080902728,4.007728105237222,2.003864052618611,-0.30840289259273573,4.65023833276807,,6.396717488734196,3.4929583119322527,8.54920411728056,5.056245805348308,1.7936896315749606,Synthetic,C
,,114.0,,37.947050630782684,5.404152111003816,5.0,3.408112024590736,Seam 4Floor ,,394.4779260011049,1.358701602001448,,11.698763285141741,37.947050630782684,4325.963771909226,64.03740031251688,5.997652054328045,3.602768074002544,1.801384037001272,0.30652953931673843,4.159467292559317,,5.977563184350601,3.63619178358257,8.372390231977064,4.736198448394496,1.687167567555957,Synthetic,C
,,158.0,,32.911630464958776,6.128932935576035,5.0,4.628342902951051,Seam 4Floor ,,508.57441730005644,1.0380918735407187,,9.510978732683213,32.911630464958776,5200.037613463486,88.65021865810941,7.052632719723016,4.085955290384023,2.0429776451920114,0.037384290981739274,4.4846984990497125,,6.231611551487089,3.493826104874754,8.55642113790172,5.062595033026967,1.8130206622959129,Synthetic,C
,,119.0,,30.8828585095942,2.6333217265222717,3.0,3.7159877833537043,Seam 5 Floor ,,477.34689685667666,0.8157135016777634,,2.6109186046153843,30.8828585095942,3675.0601626417097,85.89647817795031,7.87411724457436,1.7555478176815145,0.8777739088407572,-0.20369208655347046,4.453142829057178,,6.168243473651312,3.4302012891882674,8.209324782299797,4.77912349311153,0.9682460631453821,Synthetic,C
,,104.0,,20.0,2.5,5.0,3.5838196428515445,Seam 4Floor ,,377.7821055154483,0.7094246417951918,,2.0,20.0,2080.0,84.47464686155405,8.283420629825455,1.6666666666666665,0.8333333333333333,-0.3433010011376513,4.436451452201608,,5.934317588978603,2.995732273553991,7.640123172695364,4.6443908991413725,0.9162907318741551,Synthetic,C
,,48.0,,39.87681856753115,6.499159953476375,4.0,3.2353258397433207,Seam 5floor ,,526.4197414957604,0.9262273729607527,,2.0,39.87681856753115,1914.0872912414952,83.36272764694337,12.032373311836054,4.332773302317583,2.1663866511587915,-0.0766355313225835,4.423201298762234,,6.266098882149383,3.6857951667742994,7.55699617768219,3.871201010907891,1.8716729306229394,Synthetic,C
,,91.0,,83.46163631295487,7.0403953218646445,5.0,3.6820160662054366,Seam Top -5,,249.24776369697912,4.962215583739874,,12.125465498515204,83.46163631295487,7595.008904478893,27.282729861632216,2.860007201832933,4.693596881243096,2.346798440621548,1.601852331270573,3.306253896210419,,5.518447436673229,4.42438708092562,8.935246587442471,4.51085950651685,1.9516643222673475,Synthetic,C
,,114.0,,20.0,2.87293749606092,5.0,4.3507484340594935,Seam 4Floor ,,419.9130221014264,0.9447740039902308,,15.345474407898323,20.0,2280.0,93.8954062056161,8.794110522487978,1.9152916640406135,0.9576458320203067,-0.056809529305815176,4.542181462819576,,6.040047599596571,2.995732273553991,7.731930721948486,4.736198448394496,1.055335024125591,Synthetic,C
,,83.0,,33.050276199134984,6.180783018221721,3.0,4.396804343518106,Seam 5 Floor ,,450.6323796530487,1.131615621911485,,6.911297744692473,33.050276199134984,2743.1729245282036,78.3853402098869,8.603908862178356,4.120522012147814,2.060261006073907,0.1236463655032943,4.361636922753302,,6.110651884389001,3.4980299232713987,7.916870531067996,4.418840607796598,1.8214449654212066,Synthetic,C
,,61.0,,20.0,6.330399149595283,3.0,5.596519292297354,Seam-3,,273.40756242645585,1.6747202895141136,,6.247122237152947,20.0,1220.0,61.13578951480726,7.827635741710179,4.220266099730188,2.110133049865094,0.5156461599975668,4.113097447797663,,5.610963584574659,2.995732273553991,7.106606137727303,4.110873864173311,1.8453632909761895,Synthetic,C
,,83.0,,37.91815803666482,4.168437410752919,7.0,3.9254803419149087,Seam 3 floor ,,474.36394425770857,1.2475167759849877,,3.17975927499148,37.91815803666482,3147.20711704318,77.03499440107251,8.455689153743664,2.778958273835279,1.3894791369176396,0.22115499623647425,4.344259791353428,,6.161974841965703,3.6354301012245505,8.05427070902115,4.418840607796598,1.4275412439430257,Synthetic,C
,,132.0,,24.111849011142763,3.9315631538849054,5.0,3.8390037363532024,Seam 4Floor ,,414.80011384841464,0.8883539583077382,,11.413417468093613,24.111849011142763,3182.764069470845,84.47410695854023,7.352527264146794,2.6210421025899366,1.3105210512949683,-0.1183850137126163,4.436445060878776,,6.027796750821137,3.182703379884721,8.065505302471092,4.882801922586371,1.369037095880102,Synthetic,C
,,61.0,,45.97003746483146,6.715624173910814,4.0,3.7461384433484293,Seam 5floor ,,442.22046855889346,1.3172869301542274,,3.22696047941868,45.97003746483146,2804.172285354719,65.223096236582,8.350961741694968,4.477082782607209,2.2385413913036043,0.2755742655117401,4.177813642962972,,6.091808555364059,3.8279898248021738,7.938863688975485,4.110873864173311,1.9044367778387075,Synthetic,C
,,167.0,,33.132537610848836,7.511995917856412,5.0,3.7917211850808985,Seam 4Floor ,,554.6868064093374,0.9420746957193155,,8.017371843002543,33.132537610848836,5533.133781011756,96.36525749404449,7.456967505802596,5.007997278570941,2.5039986392854705,-0.05967071273063573,4.568145737217641,,6.318403641686084,3.5005158089368855,8.61850962135364,5.117993812416755,2.0165011984894683,Synthetic,C
,,87.0,,42.67364408172031,5.545708773396465,3.0,5.559895175370094,Seam Top -3,,380.61630216863045,1.274125808727347,,3.2556749038941057,42.67364408172031,3712.6070351096673,58.26496907348005,6.246660368561441,3.6971391822643103,1.8485695911321551,0.24226030323779693,4.065001039234389,,5.941791786757758,3.753581495046737,8.21948961370132,4.465908118654584,1.7130244347070882,Synthetic,C
,,36.0,,31.727067090757988,5.1503453218169195,3.0,4.986742375635521,Seam-3,,280.004002949452,2.108904585107174,,12.760009777111163,31.727067090757988,1142.1744152672875,49.710631082748556,8.285105180458093,3.433563547877946,1.716781773938973,0.7461686587032472,3.9062188153136366,,5.634803899315102,3.4571701680029316,7.040689106459042,3.58351893845611,1.639063765207692,Synthetic,C
,,76.0,,44.8519631741627,6.537840958069319,4.0,4.189035398000701,Seam 5floor ,,470.51249046351734,1.0764571828174374,,9.579032996841114,44.8519631741627,3408.749201236365,70.25551609894279,8.058860392147015,4.358560638712879,2.1792803193564394,0.07367526259320509,4.2521388261126365,,6.15382250588564,3.803367359546008,8.134100699832338,4.330733340286331,1.8776069822290422,Synthetic,C
,,37.0,,38.47313776209773,5.429888225159381,3.0,4.778996584019798,Seam-3,,453.15711276288886,1.3537255814388727,,8.019344426603014,38.47313776209773,1423.5060971976159,73.05837316348267,12.010722562253441,3.6199254834395873,1.8099627417197937,0.3028604814520975,4.291258753989227,,6.116238892643498,3.6499602773085416,7.2608781899527655,3.6109179126442243,1.6919185490487796,Synthetic,C
,,166.0,,38.41706982950129,6.7395281498199955,5.0,4.660423953110354,Seam 4Floor ,,487.8544585204857,1.0340900342753767,,5.8157488299137885,38.41706982950129,6377.233591697213,78.70968237934794,6.10905613569094,4.493018766546664,2.246509383273332,0.03352184606282585,4.365766176818405,,6.190017120633825,3.6485018876308386,8.760489675987381,5.111987788356544,1.9079899150284756,Synthetic,C
,,64.0,,29.488332708332035,2.5,3.0,4.047630560282631,Seam-3,,327.32463855492443,1.5085447237322203,,32.785120697426755,29.488332708332035,1887.2532933332502,60.27727186517742,7.534658983147177,1.6666666666666665,0.8333333333333333,0.4111454269946737,4.098955115023076,,5.79095245687407,3.383994683701989,7.542877767061661,4.1588830833596715,0.9162907318741551,Synthetic,C
,,125.0,,57.3207579166636,4.252682759957964,7.0,3.3897379126409772,Seam 3 floor ,,465.5386566019316,1.8706307165066334,,6.173656304875184,57.3207579166636,7165.09473958295,61.48933368415015,5.499773200357092,2.835121839971976,1.417560919985988,0.6262756555542076,4.118863723740626,,6.143195136452754,4.048662825424257,8.876976562726558,4.8283137373023015,1.4475500214268175,Synthetic,C
,,76.0,,44.25686955602656,5.368352406063789,3.0,5.189855262117279,Seam Top -3,,491.1746723339258,0.938955053314462,,2.0,44.25686955602656,3363.5220862580186,73.83216751744888,8.469130447134894,3.5789016040425254,1.7894508020212627,-0.06298766746428261,4.301794510861027,,6.196799812665425,3.790010603608794,8.120743943895125,4.330733340286331,1.68052104693031,Synthetic,C
,,52.0,,44.85771165071815,4.941722266358262,3.0,5.875305375615468,Seam-3,,446.18858611419984,1.3550320015770605,,8.312395869308457,44.85771165071815,2332.601005837344,66.61927452963216,9.238431163492342,3.294481510905508,1.647240755452754,0.3038250714528225,4.198993943027948,,6.100741701469998,3.8034955168840994,7.754739235465527,3.9512437185814275,1.5977139073547317,Synthetic,C
,,55.0,,56.46297945013666,6.627333155374047,4.0,3.8874499001206146,Seam 5floor ,,557.7825372473651,1.0932746481130162,,6.342366626398912,56.46297945013666,3105.463869757516,74.23060801191558,10.009253142439263,4.418222103582698,2.209111051791349,0.08917745678097354,4.307176572014886,,6.3239691682267525,4.033585192423734,8.040918377656206,4.007333185232471,1.8912024842695219,Synthetic,C
,,198.0,,23.458186229014032,7.536934096455233,5.0,3.5788145971363283,Seam 4Floor ,,556.8290205157557,0.6621333369961296,,7.576292973188201,23.458186229014032,4644.720873344779,114.96738326979766,8.170376156883627,5.0246227309701545,2.5123113654850773,-0.4122883279244791,4.74464846439354,,6.322258227841159,3.1552195268952388,8.443486557589774,5.288267030694535,2.019815480820879,Synthetic,C
,,102.0,,26.127779689050328,4.610573704883552,3.0,4.500331352579172,Seam 5 Floor ,,511.7590913317259,0.9690887869124711,,6.07224184260118,26.127779689050328,2665.0335282831334,100.11849529769519,9.91320821255346,3.073715803255701,1.5368579016278505,-0.0313990439282497,4.606354437462375,,6.2378539895652825,3.262999104205815,7.887971917490086,4.624972813284271,1.5283522971795604,Synthetic,C
,,101.0,,31.508384319764403,6.553376864566152,4.0,4.66184922100745,Seam 4 Floor ,,394.90967920390904,1.0960051763558403,,9.735221538055278,31.508384319764403,3182.346816296205,70.35333855974952,7.000418832238524,4.368917909710768,2.184458954855384,0.0916719114670797,4.253530238862942,,5.978657078511114,3.4502536792963445,8.065374196137604,4.61512051684126,1.8799804686381292,Synthetic,C
,,165.0,,21.68086063896842,7.285011808361243,5.0,4.645106905997122,Seam 4Floor ,,463.1856511418805,0.6040562423407687,,4.27933192749473,21.68086063896842,3577.342005429789,99.47566202986896,7.744169786002148,4.856674538907495,2.4283372694537473,-0.5040879689241641,4.599913011529539,,6.138127948105998,3.0764298731529176,8.182375347053497,5.105945473900581,1.9858190605602324,Synthetic,C
,,66.0,,56.36141570154699,6.129251604753485,4.0,3.354824457627829,Seam 5floor ,,560.3077688897494,0.9725421876868051,,4.202720543861325,56.36141570154699,3719.8534363021013,74.6338245952375,9.186788746917777,4.086167736502323,2.0430838682511614,-0.02784182377563663,4.312593817253982,,6.328486220064527,4.031784805621091,8.221439547647515,4.189654742026425,1.813072655178949,Synthetic,C
,,77.0,,87.2489424414987,5.289229438112953,5.0,5.605834243005463,Seam Top -5,,295.4173028696505,3.5783333597949416,,11.721610193274415,87.2489424414987,6718.1685679954,31.626843023009837,3.604213262500679,3.526152958741968,1.763076479370984,1.274897150057588,3.4540062227570476,,5.688388942754415,4.468765439994735,8.81257086184842,4.343805421853684,1.665672571387408,Synthetic,C
,,116.0,,29.600264280872146,3.9926230792703397,5.0,3.225771271615864,Seam 4Floor ,,491.26636867135596,0.864468862136847,,8.783464064479446,29.600264280872146,3433.6306565811688,90.2961512979941,8.383787175683628,2.6617487195135596,1.3308743597567798,-0.14563999285697998,4.503094838229955,,6.1969864830789545,3.3877832896979996,8.141373480804363,4.7535901911063645,1.3844484282512404,Synthetic,C
,,64.0,,89.06887469711378,4.238667090561539,5.0,4.855913926922566,Seam Top -5,,328.67195191958,3.30729219285462,,9.058603941876457,89.06887469711378,5700.407980615282,34.82568450277679,4.3532105628470985,2.8257780603743594,1.4128890301871797,1.196129785964247,3.5503551749723954,,5.795060146696447,4.489409943448103,8.648293026807776,4.1588830833596715,1.444248854387096,Synthetic,C
,,78.0,,31.860883777730503,3.1613063696298562,3.0,5.206391376411963,Seam Top -3,,425.72951634402017,1.4183991313275195,,6.785605331688408,31.860883777730503,2485.148934662979,75.42318225304149,8.539993710722113,2.107537579753237,1.0537687898766186,0.3495288633464267,4.323114684695602,,6.053804206451195,3.4613790435111866,7.818087870200778,4.356708826689592,1.1509853502799459,Synthetic,C
,,30.0,,43.444356817055805,5.266409637693006,3.0,5.093006689099547,Seam-3,,465.0528710812473,1.522851727048091,,6.062891981690038,43.444356817055805,1303.3307045116742,70.55627494318642,12.88175445330658,3.510939758462004,1.755469879231002,0.420584713328654,4.256410617549656,,6.142151100373853,3.7714809656483967,7.172678347310552,3.4011973816621555,1.6613488472042255,Synthetic,C
,,111.0,,57.00578424429864,4.124023693534507,4.0,5.5302961679911835,Seam Top -5,,492.44863591805955,1.630497647666894,,8.592010231924814,57.00578424429864,6327.642051117149,65.22310597635294,6.1907032545268,2.7493491290230048,1.3746745645115024,0.4888852735395993,4.177813792293053,,6.199390162621134,4.0431527406561605,8.752682941968494,4.709530201312334,1.4168293114181578,Synthetic,C
,,148.0,,30.879933789154464,4.947865806057447,5.0,3.086669991495388,Seam 4Floor ,,525.3242760985585,1.125291228848959,,12.826017392960546,30.879933789154464,4570.230200794861,94.53427339370984,7.770669405786839,3.2985772040382977,1.6492886020191488,0.11804187224326723,4.54896245016161,,6.264015740671948,3.4301065810206777,8.427318854784792,4.997212273764115,1.598956333317163,Synthetic,C
,,54.0,,87.42113159323806,5.695921149191742,5.0,5.070503739849518,Seam Top -5,,424.7102778350647,2.5341863837857836,,28.95221766051341,87.42113159323806,4720.741106034855,45.4239146338236,6.181411831811647,3.7972807661278276,1.8986403830639138,0.929872632384961,3.816038720410066,,6.0514072372502445,4.470737033680356,8.45972108024463,3.9889840465642745,1.7397503308242048,Synthetic,C
,,160.0,,20.0,5.42286692020329,5.0,4.5998210163919735,Seam 4Floor ,,476.3142588882269,0.7994964840030981,,10.04130053816643,20.0,3200.0,106.50710615265088,8.42012606089275,3.6152446134688603,1.8076223067344301,-0.223773144462516,4.6682117073615395,,6.1660778441385355,2.995732273553991,8.070906088787819,5.075173815233827,1.6906246276727501,Synthetic,C
,,88.0,,43.812023227648965,4.381754797162306,3.0,4.029647113536048,Seam 5 Floor ,,504.9670766895329,1.2229135437999616,,16.890752050501057,43.812023227648965,3855.4580440331088,76.28978814753393,8.132518741835996,2.9211698647748703,1.4605849323874351,0.20123616230106217,4.334539091162038,,6.224493232475902,3.7799082826277286,8.257245097105935,4.477336814478207,1.4774492827756625,Synthetic,C
,,64.0,,52.29412258273602,6.890296112614798,4.0,3.428830160116649,Seam 5floor ,,524.9507371237398,1.2805400463756318,,6.767533502604136,52.29412258273602,3346.8238452951055,72.59255956284883,9.074069945356104,4.593530741743198,2.296765370871599,0.2472819001829715,4.284862431218558,,6.263304424138915,3.956883985840713,8.115767069200384,4.1588830833596715,1.930114061259521,Synthetic,C
,,36.0,,21.132929103560684,3.1907846490911447,3.0,5.503753697413327,Seam-3,,354.07826789589694,1.1364600784661072,,24.795890890019955,21.132929103560684,760.7854477281846,77.02282156846402,12.837136928077337,2.127189766060763,1.0635948830303814,0.12791823695888513,4.344101761946647,,5.869517984446832,3.05083244500037,6.6343513834564805,3.58351893845611,1.1602668580526492,Synthetic,C
,,39.0,,20.0,2.5,3.0,4.675844864928152,Seam-3,,248.4497790289899,1.5817647874623073,,25.331544215119997,20.0,780.0,55.555059490362304,8.895929110723502,1.6666666666666665,0.8333333333333333,0.45854117779983383,4.0173745918726285,,5.515240728649625,2.995732273553991,6.659293919683638,3.6635616461296463,0.9162907318741551,Synthetic,C
,,100.0,,20.0,5.583552858227421,3.0,3.587838493968561,Seam 5 Floor ,,490.28537958181073,0.522045149567978,,18.644282480217345,20.0,2000.0,109.63114371192161,10.963114371192162,3.7223685721516135,1.8611842860758068,-0.6500012014145937,4.697121492104179,,6.194987628881175,2.995732273553991,7.600902459542082,4.605170185988092,1.719825286721516,Synthetic,C
,,169.0,,40.161353002982544,4.856914210764647,5.0,3.5249321235582465,Seam 4Floor ,,480.6136264981375,1.0696019121252591,,4.076203094188665,40.161353002982544,6787.26865750405,75.83888026748176,5.83376002057552,3.2379428071764313,1.6189714035882157,0.06728653450525042,4.328611093432204,,6.175063675996843,3.6929051651292784,8.822803880052351,5.1298987149230735,1.5804033001984832,Synthetic,C
,,99.0,,38.959931356912655,4.6775068070176795,3.0,3.900657443525519,Seam 5 Floor ,,435.7515203970212,1.3377632176452159,,4.341186030554448,38.959931356912655,3857.033204334353,69.81195813640657,7.016365788438163,3.1183378713451195,1.5591689356725598,0.2909989786652051,4.245805315100555,,6.077072173543834,3.662533716886557,8.257653567021146,4.59511985013459,1.5427652344333929,Synthetic,C
,,46.0,,27.613328445049696,3.7679312199906363,3.0,5.091530110186436,Seam-3,,311.07361463276436,1.5631944463713163,,14.281825269671696,27.613328445049696,1270.213108472286,59.197558634187004,8.728203844618752,2.511954146660424,1.255977073330212,0.44673144956933614,4.080880301752216,,5.740029587168741,3.318298570833052,7.146939967322147,3.828641396489095,1.3265261028295314,Synthetic,C
,,63.0,,48.994080251062385,6.201854324584431,4.0,3.3654499726484604,Seam 5floor ,,531.7443170992052,0.9040719695373203,,5.13623351935292,48.994080251062385,3086.6270558169304,75.96806290644831,9.57107628732252,4.134569549722954,2.067284774861477,-0.10084630943880857,4.330313027051944,,6.276162766856722,3.891699479609557,8.03483420600109,4.143134726391533,1.8248483319445516,Synthetic,C
,,83.0,,44.27101696792922,4.745098076885922,3.0,4.468177061635028,Seam Top -3,,453.4850751603368,1.2349769175842937,,3.675166167628827,44.27101696792922,3674.494408338125,68.15586737590408,7.481078346471591,3.163398717923948,1.581699358961974,0.2110522796901295,4.221797249460849,,6.116962358672591,3.7903302184234833,8.209170826220081,4.418840607796598,1.5571121013711293,Synthetic,C
,,35.0,,32.06184234516625,5.8657903292210944,3.0,4.652758562068891,Seam-3,,407.9234029977724,1.1329450013490991,,4.878520109345651,32.06184234516625,1122.1644820808187,72.04177171493912,12.17728197661226,3.9105268861473963,1.9552634430736981,0.12482043836905547,4.277246113494224,,6.0110794190286665,3.4676666110688865,7.0230146725583005,3.5553480614894135,1.7691372265173855,Synthetic,C
,,142.0,,32.7615746134824,4.076551576955383,5.0,3.5225056760566797,Seam 4Floor ,,383.45701675144767,1.2865990373767116,,8.195817911154325,32.7615746134824,4652.143595114501,66.99375268700464,5.621990837727303,2.717701051303589,1.3588505256517944,0.25200233180290177,4.20459937156598,,5.949227533043177,3.489256322954393,8.445083380555653,4.955827057601261,1.4052514293050804,Synthetic,C
,,100.0,,33.36051519017569,4.53028853440667,3.0,5.018379113274715,Seam Top -3,,451.43301851458,1.1295799735027103,,4.065168834716759,33.36051519017569,3336.051519017569,78.15863147114494,7.815863147114495,3.020192356271113,1.5100961781355564,0.12184585876001423,4.35874049825607,,6.112427008617015,3.507373020721889,8.112543206709981,4.605170185988092,1.5107856315960655,Synthetic,C
,,112.0,,44.18031370875116,5.376848287347007,4.0,5.180610798200441,Seam Top -5,,396.6642551548447,1.7006282259213072,,5.8232140669507855,44.18031370875116,4948.19513538013,59.677231673158474,5.638968354998727,3.5845655248980046,1.7922827624490023,0.5309977274569526,4.088950568646015,,5.983090217977417,3.7882792986628036,8.506778169957899,4.718498871295094,1.6821023823182741,Synthetic,C
,,74.0,,37.17182756788518,4.747922613574312,3.0,5.111936905133296,Seam Top -3,,382.4875409583943,1.3107362896365204,,2.0,37.17182756788518,2750.7152400235036,62.735062672684656,7.292802902145107,3.1652817423828745,1.5826408711914373,0.2705890324779933,4.138920504617854,,5.946696080078297,3.6155511509208877,7.9196162441250575,4.30406509320417,1.5577071778728755,Synthetic,C
,,88.0,,57.25229345573636,6.500457168027472,3.0,5.1126659443739015,Seam Top -3,,487.3054433427482,1.588929873083787,,3.648889375205612,57.25229345573636,5038.201824104799,64.40281022574719,6.8653626377218675,4.333638112018314,2.166819056009157,0.4630607538455136,4.165157269204003,,6.188891120201085,4.047467701994162,8.524804516472367,4.477336814478207,1.8718725079709917,Synthetic,C
